task_index,task_id,task_type,submitted_at,completed_at,campaign_elapsed_sec,winner,status,latency_ms,reassignments,proposals_json,refusals_json,result_pid,result_host,idempotency_replayed
1004,cnp_endurance_multivm_20260918T130822Z-task-0001004,parse.synthetic,2026-09-18T13:47:05.795879+00:00,2026-09-18T13:47:05.862009+00:00,2008.063,debian-alpha,ok,65.987,0,"{""debian-alpha"": 0.982116, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1005,cnp_endurance_multivm_20260918T130822Z-task-0001005,route.synthetic,2026-09-18T13:47:07.801692+00:00,2026-09-18T13:47:07.854506+00:00,2010.047,ubuntu-beta,ok,53.068,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985501}",{},2874,andy-VirtualBox,False
1006,cnp_endurance_multivm_20260918T130822Z-task-0001006,detect.synthetic,2026-09-18T13:47:09.794684+00:00,2026-09-18T13:47:09.847114+00:00,2012.047,ubuntu-beta,ok,52.383,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961344}",{},2874,andy-VirtualBox,False
1007,cnp_endurance_multivm_20260918T130822Z-task-0001007,correlate.synthetic,2026-09-18T13:47:11.803763+00:00,2026-09-18T13:47:11.853598+00:00,2014.047,ubuntu-beta,ok,50.029,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944266}",{},2874,andy-VirtualBox,False
1008,cnp_endurance_multivm_20260918T130822Z-task-0001008,parse.synthetic,2026-09-18T13:47:13.809954+00:00,2026-09-18T13:47:13.862225+00:00,2016.063,debian-alpha,ok,52.558,0,"{""debian-alpha"": 0.982114, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1009,cnp_endurance_multivm_20260918T130822Z-task-0001009,route.synthetic,2026-09-18T13:47:15.802491+00:00,2026-09-18T13:47:15.856006+00:00,2018.047,ubuntu-beta,ok,53.036,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985504}",{},2874,andy-VirtualBox,False
1010,cnp_endurance_multivm_20260918T130822Z-task-0001010,detect.synthetic,2026-09-18T13:47:17.796055+00:00,2026-09-18T13:47:17.872929+00:00,2020.079,ubuntu-beta,ok,76.922,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961353}",{},2874,andy-VirtualBox,False
1011,cnp_endurance_multivm_20260918T130822Z-task-0001011,correlate.synthetic,2026-09-18T13:47:19.797930+00:00,2026-09-18T13:47:19.881652+00:00,2022.079,ubuntu-beta,ok,83.721,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.94427}",{},2874,andy-VirtualBox,False
1012,cnp_endurance_multivm_20260918T130822Z-task-0001012,parse.synthetic,2026-09-18T13:47:21.805967+00:00,2026-09-18T13:47:21.863551+00:00,2024.063,debian-alpha,ok,57.828,0,"{""debian-alpha"": 0.982115, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1013,cnp_endurance_multivm_20260918T130822Z-task-0001013,route.synthetic,2026-09-18T13:47:23.804395+00:00,2026-09-18T13:47:23.867135+00:00,2026.063,ubuntu-beta,ok,63.533,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985508}",{},2874,andy-VirtualBox,False
1014,cnp_endurance_multivm_20260918T130822Z-task-0001014,detect.synthetic,2026-09-18T13:47:25.804947+00:00,2026-09-18T13:47:25.939225+00:00,2028.141,ubuntu-beta,ok,134.098,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961356}",{},2874,andy-VirtualBox,False
1015,cnp_endurance_multivm_20260918T130822Z-task-0001015,correlate.synthetic,2026-09-18T13:47:27.832314+00:00,2026-09-18T13:47:29.488166+00:00,2031.688,ubuntu-beta,ok,1655.229,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944272}",{},2874,andy-VirtualBox,False
1016,cnp_endurance_multivm_20260918T130822Z-task-0001016,parse.synthetic,2026-09-18T13:47:29.810747+00:00,2026-09-18T13:47:30.091083+00:00,2032.297,debian-alpha,ok,280.896,0,"{""debian-alpha"": 0.982115, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1017,cnp_endurance_multivm_20260918T130822Z-task-0001017,route.synthetic,2026-09-18T13:47:31.811637+00:00,2026-09-18T13:47:32.450309+00:00,2034.641,ubuntu-beta,ok,638.995,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985508}",{},2874,andy-VirtualBox,False
1018,cnp_endurance_multivm_20260918T130822Z-task-0001018,detect.synthetic,2026-09-18T13:47:33.798601+00:00,2026-09-18T13:47:33.874190+00:00,2036.079,ubuntu-beta,ok,75.939,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961344}",{},2874,andy-VirtualBox,False
1019,cnp_endurance_multivm_20260918T130822Z-task-0001019,correlate.synthetic,2026-09-18T13:47:35.799097+00:00,2026-09-18T13:47:35.876284+00:00,2038.079,ubuntu-beta,ok,78.337,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943919}",{},2874,andy-VirtualBox,False
1020,cnp_endurance_multivm_20260918T130822Z-task-0001020,parse.synthetic,2026-09-18T13:47:37.804820+00:00,2026-09-18T13:47:37.932617+00:00,2040.125,debian-alpha,ok,128.043,0,"{""debian-alpha"": 0.982007, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1021,cnp_endurance_multivm_20260918T130822Z-task-0001021,route.synthetic,2026-09-18T13:47:39.797752+00:00,2026-09-18T13:47:40.357104+00:00,2042.563,ubuntu-beta,ok,559.635,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985305}",{},2874,andy-VirtualBox,False
1022,cnp_endurance_multivm_20260918T130822Z-task-0001022,detect.synthetic,2026-09-18T13:47:41.797258+00:00,2026-09-18T13:47:41.864658+00:00,2044.063,ubuntu-beta,ok,67.706,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961345}",{},2874,andy-VirtualBox,False
1023,cnp_endurance_multivm_20260918T130822Z-task-0001023,correlate.synthetic,2026-09-18T13:47:43.806714+00:00,2026-09-18T13:47:43.905826+00:00,2046.11,ubuntu-beta,ok,98.908,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943919}",{},2874,andy-VirtualBox,False
1024,cnp_endurance_multivm_20260918T130822Z-task-0001024,parse.synthetic,2026-09-18T13:47:45.801369+00:00,2026-09-18T13:47:45.858601+00:00,2048.063,debian-alpha,ok,57.452,0,"{""debian-alpha"": 0.981997, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1025,cnp_endurance_multivm_20260918T130822Z-task-0001025,route.synthetic,2026-09-18T13:47:47.798940+00:00,2026-09-18T13:47:47.873156+00:00,2050.079,ubuntu-beta,ok,74.074,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985306}",{},2874,andy-VirtualBox,False
1026,cnp_endurance_multivm_20260918T130822Z-task-0001026,detect.synthetic,2026-09-18T13:47:49.799804+00:00,2026-09-18T13:47:49.851793+00:00,2052.047,ubuntu-beta,ok,52.175,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961341}",{},2874,andy-VirtualBox,False
1027,cnp_endurance_multivm_20260918T130822Z-task-0001027,correlate.synthetic,2026-09-18T13:47:51.808392+00:00,2026-09-18T13:47:51.858787+00:00,2054.063,ubuntu-beta,ok,50.351,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.94391}",{},2874,andy-VirtualBox,False
1028,cnp_endurance_multivm_20260918T130822Z-task-0001028,parse.synthetic,2026-09-18T13:47:53.798940+00:00,2026-09-18T13:47:53.857880+00:00,2056.063,debian-alpha,ok,58.926,0,"{""debian-alpha"": 0.981998, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1029,cnp_endurance_multivm_20260918T130822Z-task-0001029,route.synthetic,2026-09-18T13:47:55.799477+00:00,2026-09-18T13:47:55.876092+00:00,2058.079,ubuntu-beta,ok,76.49,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985305}",{},2874,andy-VirtualBox,False
1030,cnp_endurance_multivm_20260918T130822Z-task-0001030,detect.synthetic,2026-09-18T13:47:57.803200+00:00,2026-09-18T13:47:57.862886+00:00,2060.063,ubuntu-beta,ok,60.345,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961358}",{},2874,andy-VirtualBox,False
1031,cnp_endurance_multivm_20260918T130822Z-task-0001031,correlate.synthetic,2026-09-18T13:47:59.804346+00:00,2026-09-18T13:47:59.851490+00:00,2062.047,ubuntu-beta,ok,46.936,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943917}",{},2874,andy-VirtualBox,False
1032,cnp_endurance_multivm_20260918T130822Z-task-0001032,parse.synthetic,2026-09-18T13:48:01.808028+00:00,2026-09-18T13:48:01.856315+00:00,2064.047,debian-alpha,ok,48.241,0,"{""debian-alpha"": 0.982002, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1033,cnp_endurance_multivm_20260918T130822Z-task-0001033,route.synthetic,2026-09-18T13:48:03.796087+00:00,2026-09-18T13:48:03.848781+00:00,2066.047,ubuntu-beta,ok,52.601,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985308}",{},2874,andy-VirtualBox,False
1034,cnp_endurance_multivm_20260918T130822Z-task-0001034,detect.synthetic,2026-09-18T13:48:05.805182+00:00,2026-09-18T13:48:05.979812+00:00,2068.172,ubuntu-beta,ok,174.171,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961364}",{},2874,andy-VirtualBox,False
1035,cnp_endurance_multivm_20260918T130822Z-task-0001035,correlate.synthetic,2026-09-18T13:48:07.795864+00:00,2026-09-18T13:48:07.848454+00:00,2070.047,ubuntu-beta,ok,52.836,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943938}",{},2874,andy-VirtualBox,False
1036,cnp_endurance_multivm_20260918T130822Z-task-0001036,parse.synthetic,2026-09-18T13:48:09.805973+00:00,2026-09-18T13:48:09.858935+00:00,2072.063,debian-alpha,ok,52.995,0,"{""debian-alpha"": 0.982003, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1037,cnp_endurance_multivm_20260918T130822Z-task-0001037,route.synthetic,2026-09-18T13:48:11.798703+00:00,2026-09-18T13:48:11.852638+00:00,2074.047,ubuntu-beta,ok,54.368,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985312}",{},2874,andy-VirtualBox,False
1038,cnp_endurance_multivm_20260918T130822Z-task-0001038,detect.synthetic,2026-09-18T13:48:13.809697+00:00,2026-09-18T13:48:13.866912+00:00,2076.063,ubuntu-beta,ok,57.548,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961363}",{},2874,andy-VirtualBox,False
1039,cnp_endurance_multivm_20260918T130822Z-task-0001039,correlate.synthetic,2026-09-18T13:48:15.807299+00:00,2026-09-18T13:48:15.854636+00:00,2078.047,ubuntu-beta,ok,47.514,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943944}",{},2874,andy-VirtualBox,False
1040,cnp_endurance_multivm_20260918T130822Z-task-0001040,parse.synthetic,2026-09-18T13:48:17.799785+00:00,2026-09-18T13:48:17.852229+00:00,2080.047,debian-alpha,ok,52.504,0,"{""debian-alpha"": 0.98204, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1041,cnp_endurance_multivm_20260918T130822Z-task-0001041,route.synthetic,2026-09-18T13:48:19.809199+00:00,2026-09-18T13:48:19.869705+00:00,2082.063,ubuntu-beta,ok,60.498,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985324}",{},2874,andy-VirtualBox,False
1042,cnp_endurance_multivm_20260918T130822Z-task-0001042,detect.synthetic,2026-09-18T13:48:21.794397+00:00,2026-09-18T13:48:21.848878+00:00,2084.047,ubuntu-beta,ok,54.484,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961364}",{},2874,andy-VirtualBox,False
1043,cnp_endurance_multivm_20260918T130822Z-task-0001043,correlate.synthetic,2026-09-18T13:48:23.804493+00:00,2026-09-18T13:48:23.871450+00:00,2086.063,ubuntu-beta,ok,66.374,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943949}",{},2874,andy-VirtualBox,False
1044,cnp_endurance_multivm_20260918T130822Z-task-0001044,parse.synthetic,2026-09-18T13:48:25.795774+00:00,2026-09-18T13:48:25.852511+00:00,2088.047,debian-alpha,ok,56.924,0,"{""debian-alpha"": 0.982045, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1045,cnp_endurance_multivm_20260918T130822Z-task-0001045,route.synthetic,2026-09-18T13:48:27.796801+00:00,2026-09-18T13:48:27.849461+00:00,2090.047,ubuntu-beta,ok,52.871,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985337}",{},2874,andy-VirtualBox,False
1046,cnp_endurance_multivm_20260918T130822Z-task-0001046,detect.synthetic,2026-09-18T13:48:29.805745+00:00,2026-09-18T13:48:29.856547+00:00,2092.047,ubuntu-beta,ok,51.031,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.961373}",{},2874,andy-VirtualBox,False
1047,cnp_endurance_multivm_20260918T130822Z-task-0001047,correlate.synthetic,2026-09-18T13:48:31.797358+00:00,2026-09-18T13:48:31.849818+00:00,2094.047,ubuntu-beta,ok,52.501,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943952}",{},2874,andy-VirtualBox,False
1048,cnp_endurance_multivm_20260918T130822Z-task-0001048,parse.synthetic,2026-09-18T13:48:33.802952+00:00,2026-09-18T13:48:33.886020+00:00,2096.079,debian-alpha,ok,82.785,0,"{""debian-alpha"": 0.982052, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1049,cnp_endurance_multivm_20260918T130822Z-task-0001049,route.synthetic,2026-09-18T13:48:35.799392+00:00,2026-09-18T13:48:35.852222+00:00,2098.047,ubuntu-beta,ok,52.756,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985353}",{},2874,andy-VirtualBox,False
1050,cnp_endurance_multivm_20260918T130822Z-task-0001050,detect.synthetic,2026-09-18T13:48:37.808226+00:00,2026-09-18T13:48:37.863959+00:00,2100.063,ubuntu-beta,ok,55.968,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.96227}",{},2874,andy-VirtualBox,False
1051,cnp_endurance_multivm_20260918T130822Z-task-0001051,correlate.synthetic,2026-09-18T13:48:39.804428+00:00,2026-09-18T13:48:39.856700+00:00,2102.063,ubuntu-beta,ok,52.774,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944041}",{},2874,andy-VirtualBox,False
1052,cnp_endurance_multivm_20260918T130822Z-task-0001052,parse.synthetic,2026-09-18T13:48:41.802874+00:00,2026-09-18T13:48:42.112821+00:00,2104.313,debian-alpha,ok,310.361,0,"{""debian-alpha"": 0.982102, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1053,cnp_endurance_multivm_20260918T130822Z-task-0001053,route.synthetic,2026-09-18T13:48:43.796421+00:00,2026-09-18T13:48:43.906210+00:00,2106.11,ubuntu-beta,ok,110.415,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985377}",{},2874,andy-VirtualBox,False
1054,cnp_endurance_multivm_20260918T130822Z-task-0001054,detect.synthetic,2026-09-18T13:48:45.800067+00:00,2026-09-18T13:48:45.858044+00:00,2108.063,ubuntu-beta,ok,58.467,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962272}",{},2874,andy-VirtualBox,False
1055,cnp_endurance_multivm_20260918T130822Z-task-0001055,correlate.synthetic,2026-09-18T13:48:47.799391+00:00,2026-09-18T13:48:47.868535+00:00,2110.063,ubuntu-beta,ok,69.242,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944043}",{},2874,andy-VirtualBox,False
1056,cnp_endurance_multivm_20260918T130822Z-task-0001056,parse.synthetic,2026-09-18T13:48:49.809542+00:00,2026-09-18T13:48:49.860004+00:00,2112.063,debian-alpha,ok,50.652,0,"{""debian-alpha"": 0.982004, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1057,cnp_endurance_multivm_20260918T130822Z-task-0001057,route.synthetic,2026-09-18T13:48:51.799887+00:00,2026-09-18T13:48:51.858038+00:00,2114.063,ubuntu-beta,ok,57.899,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.98537}",{},2874,andy-VirtualBox,False
1058,cnp_endurance_multivm_20260918T130822Z-task-0001058,detect.synthetic,2026-09-18T13:48:53.797748+00:00,2026-09-18T13:48:53.851793+00:00,2116.047,ubuntu-beta,ok,54.109,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962278}",{},2874,andy-VirtualBox,False
1059,cnp_endurance_multivm_20260918T130822Z-task-0001059,correlate.synthetic,2026-09-18T13:48:55.801140+00:00,2026-09-18T13:48:55.863746+00:00,2118.063,ubuntu-beta,ok,62.952,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944042}",{},2874,andy-VirtualBox,False
1060,cnp_endurance_multivm_20260918T130822Z-task-0001060,parse.synthetic,2026-09-18T13:48:57.805193+00:00,2026-09-18T13:48:57.852141+00:00,2120.047,debian-alpha,ok,46.822,0,"{""debian-alpha"": 0.982002, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1061,cnp_endurance_multivm_20260918T130822Z-task-0001061,route.synthetic,2026-09-18T13:48:59.808018+00:00,2026-09-18T13:48:59.859486+00:00,2122.063,ubuntu-beta,ok,51.559,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.985381}",{},2874,andy-VirtualBox,False
1062,cnp_endurance_multivm_20260918T130822Z-task-0001062,detect.synthetic,2026-09-18T13:49:01.800562+00:00,2026-09-18T13:49:01.848037+00:00,2124.047,ubuntu-beta,ok,47.476,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962285}",{},2874,andy-VirtualBox,False
1063,cnp_endurance_multivm_20260918T130822Z-task-0001063,correlate.synthetic,2026-09-18T13:49:03.804313+00:00,2026-09-18T13:49:03.865416+00:00,2126.063,ubuntu-beta,ok,61.393,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944045}",{},2874,andy-VirtualBox,False
1064,cnp_endurance_multivm_20260918T130822Z-task-0001064,parse.synthetic,2026-09-18T13:49:05.804915+00:00,2026-09-18T13:49:05.850277+00:00,2128.047,debian-alpha,ok,45.264,0,"{""debian-alpha"": 0.982741, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1065,cnp_endurance_multivm_20260918T130822Z-task-0001065,route.synthetic,2026-09-18T13:49:07.807124+00:00,2026-09-18T13:49:07.859110+00:00,2130.063,ubuntu-beta,ok,52.129,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986008}",{},2874,andy-VirtualBox,False
1066,cnp_endurance_multivm_20260918T130822Z-task-0001066,detect.synthetic,2026-09-18T13:49:09.799461+00:00,2026-09-18T13:49:09.851068+00:00,2132.047,ubuntu-beta,ok,51.803,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962319}",{},2874,andy-VirtualBox,False
1067,cnp_endurance_multivm_20260918T130822Z-task-0001067,correlate.synthetic,2026-09-18T13:49:11.808193+00:00,2026-09-18T13:49:11.859500+00:00,2134.063,ubuntu-beta,ok,51.509,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944092}",{},2874,andy-VirtualBox,False
1068,cnp_endurance_multivm_20260918T130822Z-task-0001068,parse.synthetic,2026-09-18T13:49:13.800992+00:00,2026-09-18T13:49:13.844911+00:00,2136.047,debian-alpha,ok,44.011,0,"{""debian-alpha"": 0.982791, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1069,cnp_endurance_multivm_20260918T130822Z-task-0001069,route.synthetic,2026-09-18T13:49:15.800654+00:00,2026-09-18T13:49:15.854454+00:00,2138.047,ubuntu-beta,ok,53.937,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986049}",{},2874,andy-VirtualBox,False
1070,cnp_endurance_multivm_20260918T130822Z-task-0001070,detect.synthetic,2026-09-18T13:49:17.802540+00:00,2026-09-18T13:49:18.042171+00:00,2140.235,ubuntu-beta,ok,239.419,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962446}",{},2874,andy-VirtualBox,False
1071,cnp_endurance_multivm_20260918T130822Z-task-0001071,correlate.synthetic,2026-09-18T13:49:19.826675+00:00,2026-09-18T13:49:21.000981+00:00,2143.204,ubuntu-beta,ok,1174.231,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944108}",{},2874,andy-VirtualBox,False
1072,cnp_endurance_multivm_20260918T130822Z-task-0001072,parse.synthetic,2026-09-18T13:49:21.801269+00:00,2026-09-18T13:49:22.379227+00:00,2144.579,debian-alpha,ok,578.385,0,"{""debian-alpha"": 0.982804, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1073,cnp_endurance_multivm_20260918T130822Z-task-0001073,route.synthetic,2026-09-18T13:49:23.806736+00:00,2026-09-18T13:49:23.890160+00:00,2146.094,ubuntu-beta,ok,81.937,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986061}",{},2874,andy-VirtualBox,False
1074,cnp_endurance_multivm_20260918T130822Z-task-0001074,detect.synthetic,2026-09-18T13:49:25.802321+00:00,2026-09-18T13:49:25.859849+00:00,2148.063,ubuntu-beta,ok,57.613,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962443}",{},2874,andy-VirtualBox,False
1075,cnp_endurance_multivm_20260918T130822Z-task-0001075,correlate.synthetic,2026-09-18T13:49:27.800682+00:00,2026-09-18T13:49:27.869723+00:00,2150.063,ubuntu-beta,ok,69.153,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943882}",{},2874,andy-VirtualBox,False
1076,cnp_endurance_multivm_20260918T130822Z-task-0001076,parse.synthetic,2026-09-18T13:49:29.794478+00:00,2026-09-18T13:49:29.842301+00:00,2152.047,debian-alpha,ok,47.933,0,"{""debian-alpha"": 0.98278, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1077,cnp_endurance_multivm_20260918T130822Z-task-0001077,route.synthetic,2026-09-18T13:49:31.798727+00:00,2026-09-18T13:49:31.844916+00:00,2154.047,ubuntu-beta,ok,46.226,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986056}",{},2874,andy-VirtualBox,False
1078,cnp_endurance_multivm_20260918T130822Z-task-0001078,detect.synthetic,2026-09-18T13:49:33.801154+00:00,2026-09-18T13:49:33.849264+00:00,2156.047,ubuntu-beta,ok,48.381,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962448}",{},2874,andy-VirtualBox,False
1079,cnp_endurance_multivm_20260918T130822Z-task-0001079,correlate.synthetic,2026-09-18T13:49:35.806317+00:00,2026-09-18T13:49:35.867135+00:00,2158.063,ubuntu-beta,ok,60.463,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943883}",{},2874,andy-VirtualBox,False
1080,cnp_endurance_multivm_20260918T130822Z-task-0001080,parse.synthetic,2026-09-18T13:49:37.810377+00:00,2026-09-18T13:49:37.918087+00:00,2160.11,debian-alpha,ok,106.691,0,"{""debian-alpha"": 0.982781, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1081,cnp_endurance_multivm_20260918T130822Z-task-0001081,route.synthetic,2026-09-18T13:49:39.795759+00:00,2026-09-18T13:49:39.846563+00:00,2162.047,ubuntu-beta,ok,51.002,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.98606}",{},2874,andy-VirtualBox,False
1082,cnp_endurance_multivm_20260918T130822Z-task-0001082,detect.synthetic,2026-09-18T13:49:41.802627+00:00,2026-09-18T13:49:41.852392+00:00,2164.047,ubuntu-beta,ok,50.075,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962453}",{},2874,andy-VirtualBox,False
1083,cnp_endurance_multivm_20260918T130822Z-task-0001083,correlate.synthetic,2026-09-18T13:49:43.808911+00:00,2026-09-18T13:49:43.861103+00:00,2166.063,ubuntu-beta,ok,52.429,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943885}",{},2874,andy-VirtualBox,False
1084,cnp_endurance_multivm_20260918T130822Z-task-0001084,parse.synthetic,2026-09-18T13:49:45.801288+00:00,2026-09-18T13:49:45.857144+00:00,2168.063,debian-alpha,ok,56.137,0,"{""debian-alpha"": 0.982793, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1085,cnp_endurance_multivm_20260918T130822Z-task-0001085,route.synthetic,2026-09-18T13:49:47.797947+00:00,2026-09-18T13:49:47.856180+00:00,2170.047,ubuntu-beta,ok,58.333,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986066}",{},2874,andy-VirtualBox,False
1086,cnp_endurance_multivm_20260918T130822Z-task-0001086,detect.synthetic,2026-09-18T13:49:49.796015+00:00,2026-09-18T13:49:49.850134+00:00,2172.047,ubuntu-beta,ok,54.225,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962462}",{},2874,andy-VirtualBox,False
1087,cnp_endurance_multivm_20260918T130822Z-task-0001087,correlate.synthetic,2026-09-18T13:49:51.805999+00:00,2026-09-18T13:49:51.859393+00:00,2174.063,ubuntu-beta,ok,53.376,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.943889}",{},2874,andy-VirtualBox,False
