dataset;subtype;filepath;lineno;recno;timestamp_iso;severity;event;source;component;host;pid;tid;session;user;uid;gid;auid;euid;egid;exe;path;path_all;exec_args;exec_args_all;exec_env_all;src_ip;src_port;dst_ip;dst_port;proto;length;flags;http_method;http_url;http_status;bytes_sent;user_agent;referrer;category;subcategory;message;wazuh_rule_level;wazuh_rule_id;wazuh_decoder;wazuh_groups;wazuh_rule_description
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;550;550;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:35 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;551;551;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:35 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;552;552;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:45:36 sohaib-virtual-machine sudo:   sohaib : TTY=pts/6 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""HlOA_ixL""; cat /etc/login.defs; printf ""command_done_%s"" ""OObkKNRM""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;553;553;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:45:36 sohaib-virtual-machine sudo:   sohaib : TTY=pts/5 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""7M4ynaA4""; timeout -s9 240s find \'/home/sohaib\' -maxdepth 3 -follow \\( ! \\( -fstype nfs -prune -o -fstype nfs4 -prune -o -fstype cifs -prune -o -fstype smbfs -prune -o -fstype afs -prune -o -fstype sysfs -prune -o -fstype proc -prune -o -fstype panfs -prune \\) -a \\( -path \'*/beahomelist\' \\) \\) 2>/dev/null; RET=$?; echo; echo ""$RET""; printf ""command_done_%s"" ""9vgwy1uB""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;554;554;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:36 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;555;555;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:01 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;556;556;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:02 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;557;557;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:03 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;558;558;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:03 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;559;559;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:45:04 sohaib-virtual-machine sudo:   sohaib : TTY=pts/3 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""GOofcoi8""; ls /usr/local/nginx 2> /dev/null && echo ""found""; printf ""command_done_%s"" ""YZ8EK9SW""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;560;560;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:04 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;561;561;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:05 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;562;562;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:06 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;563;563;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:06 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;564;564;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:39 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;565;565;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:45:39 sohaib-virtual-machine sudo:   sohaib : TTY=pts/3 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""4Gg7PFTq""; locate ssh 2>&1; printf ""command_done_%s"" ""c9P62zSW""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;566;566;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:41 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;567;567;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:42 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;568;568;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:44:19 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;569;569;;INFO;5715;sshd;sshd;machine-2; ;; ; ; ; ; ;;; ; ;; ;;;192.168.204.1;65178;;; ;;;; ;;;;;authentication;sshd;Oct 18 23:44:21 sohaib-virtual-machine sshd[10996]: Accepted password for sohaib from 192.168.204.1 port 65178 ssh2;3;5715;sshd;"[""syslog"",""sshd"",""authentication_success""]";sshd: authentication success.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;570;570;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:44:59 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;571;571;;INFO;5715;sshd;sshd;machine-2; ;; ; ; ; ; ;;; ; ;; ;;;192.168.204.1;65215;;; ;;;; ;;;;;authentication;sshd;Oct 18 23:45:00 sohaib-virtual-machine sshd[11189]: Accepted password for sohaib from 192.168.204.1 port 65215 ssh2;3;5715;sshd;"[""syslog"",""sshd"",""authentication_success""]";sshd: authentication success.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;572;572;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:21 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;573;573;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:24 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;574;574;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:13 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;575;575;;WARNING;5710;sshd;sshd;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sshd;Oct 18 23:45:13 sohaib-virtual-machine sshd[11329]: Connection reset by invalid user  192.168.204.1 port 65218 [preauth];5;5710;sshd;"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]";sshd: Attempt to login using a non-existent user
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;576;576;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:44:42 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;577;577;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:57 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;578;578;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:58 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;579;579;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:45:59 sohaib-virtual-machine sudo:   sohaib : TTY=pts/4 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""VQ1rVTq6""; timeout -s9 240s find \'/home/\' -follow \\( ! \\( -fstype nfs -prune -o -fstype nfs4 -prune -o -fstype cifs -prune -o -fstype smbfs -prune -o -fstype afs -prune -o -fstype sysfs -prune -o -fstype proc -prune -o -fstype panfs -prune \\) -a \\( -path \'*/java\' \\) \\) 2>/dev/null; RET=$?; echo; echo ""$RET""; printf ""command_done_%s"" ""npDw69wI""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;580;580;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:59 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;581;581;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:59 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;582;582;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:59 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;583;583;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:45:59 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;584;584;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:45:59 sohaib-virtual-machine sudo:   sohaib : TTY=pts/7 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""YP1aTGaS""; readlink -e /usr/lib/python3/dist-packages/cryptography/hazmat/backends/openssl 2>/dev/null; printf ""command_done_%s"" ""cIl4JQZn""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;585;585;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:46:00 sohaib-virtual-machine sudo:   sohaib : TTY=pts/11 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""SEuwlWlX""; ls -l /usr/lib/python3/dist-packages/cryptography/hazmat/backends/openssl; printf ""command_done_%s"" ""A6fvXi5b""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;586;586;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:46:01 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;587;587;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:46:02 sohaib-virtual-machine sudo:   sohaib : TTY=pts/11 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""uO_UB6qM""; ls -l /usr/lib/python3/dist-packages/cryptography/hazmat/bindings/openssl; printf ""command_done_%s"" ""IdzavtoD""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;588;588;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:46:02 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;589;589;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:46:23 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;590;590;;INFO;5502;pam;sshd;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:46:24 sohaib-virtual-machine sshd[11564]: pam_unix(sshd:session): session closed for user sohaib;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;591;591;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:46:24 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;592;592;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:46:25 sohaib-virtual-machine sudo:   sohaib : TTY=pts/3 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""RPpZosVe""; readlink -e /snap/core20/current/usr/share/doc/openssl 2>/dev/null; printf ""command_done_%s"" ""0ngYUutE""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;593;593;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:46:26 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;594;594;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:46:26 sohaib-virtual-machine sudo:   sohaib : TTY=pts/3 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""wls4sFEL""; timeout -s9 900s find \'/\' \\( ! \\( -fstype nfs -prune -o -fstype nfs4 -prune -o -fstype cifs -prune -o -fstype smbfs -prune -o -fstype afs -prune -o -fstype sysfs -prune -o -fstype proc -prune -o -fstype panfs -prune \\) ! \\( -path \'/bin\' -prune -o -path \'/boot\' -prune -o -path \'/dev\' -prune -o -path \'/etc\' -prune -o -path \'/lib\' -prune -o -path \'/media\' -prune -o -path \'/mnt\' -prune -o -path \'/proc\' -prune -o -path \'/run\' -prune -o -path \'/sbin\' -prune -o -path \'/srv\' -prune -o -path \'/sys\' -prune -o -path \'/tmp\' -prune \\) -a \\( -path \'*/productInfoLog_0.txt\' \\) \\) 2>/dev/null; RET=$?; echo; echo ""$RET""; printf ""command_done_%s"" ""CfT3pGDC""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;595;595;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:46:27 sohaib-virtual-machine sudo:   sohaib : TTY=pts/6 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""4mPpuhnc""; readlink -e /snap/core20/current/usr/share/lintian/overrides/openssl 2>/dev/null; printf ""command_done_%s"" ""jNRiTmhq""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;596;596;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:46:27 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;597;597;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:46:08 sohaib-virtual-machine sudo:   sohaib : TTY=pts/11 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""0BODfl1z""; readlink -e /snap/core20/current/bin/openssl 2>/dev/null; printf ""command_done_%s"" ""_jCyTKyE""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;598;598;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:46:08 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;599;599;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:46:09 sohaib-virtual-machine sudo:   sohaib : TTY=pts/10 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""RR37KGSJ""; ls -l /snap/core20/2015/usr/bin/openssl; printf ""command_done_%s"" ""8SCqrlEQ""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;600;600;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:46:09 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;601;601;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:46:10 sohaib-virtual-machine sudo:   sohaib : TTY=pts/11 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""gZNBZDIS""; ls -l /snap/core20/2015/etc/apparmor.d/abstractions/openssl; printf ""command_done_%s"" ""q3KjDUdR""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;602;602;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:46:11 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
